marker	chr	pos	cM	bp
16_17772480	16	17.77248	8.92816974916725	17772480
16_17820335	16	17.820335	8.94816974916725	17820335
16_17865283	16	17.865283	8.96816974916725	17865283
16_17873924	16	17.873924	8.98816974916724	17873924
16_17879166	16	17.879166	9.00816974916725	17879166
16_17884408	16	17.884408	9.02816974916725	17884408
16_17889651	16	17.889651	9.04816974916725	17889651
16_17894893	16	17.894893	9.06816974916724	17894893
16_17900135	16	17.900135	9.08816974916725	17900135
16_17912838	16	17.912838	9.10816974916725	17912838
16_17921434	16	17.921434	9.12816974916725	17921434
16_17930030	16	17.93003	9.14816974916724	17930030
16_17938626	16	17.938626	9.16816974916725	17938626
16_17960657	16	17.960657	9.18816974916725	17960657
16_18028405	16	18.028405	9.20816974916725	18028405
16_18100497	16	18.100497	9.22816974916724	18100497
16_18172590	16	18.17259	9.24816974916725	18172590
16_18244683	16	18.244683	9.26816974916725	18244683
16_18316776	16	18.316776	9.28816974916725	18316776
16_18357643	16	18.357643	9.30816974916725	18357643
16_18363209	16	18.363209	9.32816974916725	18363209
16_18368774	16	18.368774	9.34816974916725	18368774
16_18374340	16	18.37434	9.36816974916725	18374340
16_18405628	16	18.405628	9.38816974916725	18405628
16_18440390	16	18.44039	9.40816974916724	18440390
16_18475153	16	18.475153	9.42816974916725	18475153
16_18509915	16	18.509915	9.44816974916725	18509915
16_18544677	16	18.544677	9.46816974916725	18544677
16_18603149	16	18.603149	9.48816974916724	18603149
16_18676246	16	18.676246	9.50816974916725	18676246
16_18750401	16	18.750401	9.52816974916725	18750401
16_18817262	16	18.817262	9.54816974916725	18817262
16_18884124	16	18.884124	9.56816974916724	18884124
16_18950985	16	18.950985	9.58816974916725	18950985
16_19017847	16	19.017847	9.60816974916725	19017847
16_19084709	16	19.084709	9.62816974916725	19084709
16_19151570	16	19.15157	9.64816974916724	19151570
16_19218432	16	19.218432	9.66816974916725	19218432
16_19285294	16	19.285294	9.68816974916725	19285294
16_19352155	16	19.352155	9.70816974916725	19352155
16_19419017	16	19.419017	9.72816974916725	19419017
16_19486949	16	19.486949	9.74816974916725	19486949
16_19557412	16	19.557412	9.76816974916725	19557412
16_19627874	16	19.627874	9.78816974916725	19627874
16_19698337	16	19.698337	9.80816974916725	19698337
16_19768800	16	19.7688	9.82816974916725	19768800
16_19839262	16	19.839262	9.84816974916725	19839262
16_19912066	16	19.912066	9.86816974916725	19912066
16_19988283	16	19.988283	9.88816974916725	19988283
16_20064501	16	20.064501	9.90816974916725	20064501
16_20140718	16	20.140718	9.92816974916725	20140718
16_20216936	16	20.216936	9.94816974916725	20216936
16_20234700	16	20.2347	9.96816974916725	20234700
16_20241765	16	20.241765	9.98816974916725	20241765
16_20247736	16	20.247736	10.0081697491672	20247736
16_20249643	16	20.249643	10.0281697491672	20249643
16_20251551	16	20.251551	10.0481697491672	20251551
16_20253458	16	20.253458	10.0681697491672	20253458
16_20255365	16	20.255365	10.0881697491672	20255365
16_20257273	16	20.257273	10.1081697491672	20257273
16_20259180	16	20.25918	10.1281697491672	20259180
16_20261087	16	20.261087	10.1481697491672	20261087
16_20262994	16	20.262994	10.1681697491672	20262994
16_20280746	16	20.280746	10.1881697491672	20280746
16_20299198	16	20.299198	10.2081697491672	20299198
16_20365136	16	20.365136	10.2281697491672	20365136
16_20441349	16	20.441349	10.2481697491672	20441349
16_20517563	16	20.517563	10.2681697491672	20517563
16_20593776	16	20.593776	10.2881697491672	20593776
16_20635281	16	20.635281	10.3081697491672	20635281
16_20659268	16	20.659268	10.3281697491672	20659268
16_20683256	16	20.683256	10.3481697491672	20683256
16_20707244	16	20.707244	10.3681697491672	20707244
16_20745145	16	20.745145	10.3881697491672	20745145
16_20790011	16	20.790011	10.4081697491672	20790011
16_20795075	16	20.795075	10.4281697491672	20795075
16_20800139	16	20.800139	10.4481697491672	20800139
16_20817978	16	20.817978	10.4681697491672	20817978
16_20825812	16	20.825812	10.4881697491672	20825812
16_20831080	16	20.83108	10.5081697491672	20831080
16_20836347	16	20.836347	10.5281697491672	20836347
16_20869359	16	20.869359	10.5481697491672	20869359
16_20913386	16	20.913386	10.5681697491672	20913386
16_20957413	16	20.957413	10.5881697491672	20957413
16_21001439	16	21.001439	10.6081697491672	21001439
16_21045466	16	21.045466	10.6281697491672	21045466
16_21089493	16	21.089493	10.6481697491672	21089493
16_21133520	16	21.13352	10.6681697491672	21133520
16_21183386	16	21.183386	10.6881697491672	21183386
16_21274044	16	21.274044	10.7081697491672	21274044
16_21348179	16	21.348179	10.7281697491672	21348179
16_21352772	16	21.352772	10.7481697491672	21352772
16_21357365	16	21.357365	10.7681697491672	21357365
16_21361958	16	21.361958	10.7881697491672	21361958
16_21366551	16	21.366551	10.8081697491672	21366551
16_21369009	16	21.369009	10.8281697491672	21369009
16_21371457	16	21.371457	10.8481697491672	21371457
16_21373905	16	21.373905	10.8681697491672	21373905
16_21376354	16	21.376354	10.8881697491672	21376354
16_21378802	16	21.378802	10.9081697491672	21378802
16_21381250	16	21.38125	10.9281697491672	21381250
16_21383698	16	21.383698	10.9481697491672	21383698
16_21397748	16	21.397748	10.9681697491672	21397748
16_21413590	16	21.41359	10.9881697491672	21413590
16_21440366	16	21.440366	11.0081697491672	21440366
16_21471007	16	21.471007	11.0281697491672	21471007
16_21501648	16	21.501648	11.0481697491672	21501648
16_21531384	16	21.531384	11.0681697491672	21531384
16_21558531	16	21.558531	11.0881697491672	21558531
16_21585678	16	21.585678	11.1081697491672	21585678
16_21603701	16	21.603701	11.1281697491672	21603701
16_21617238	16	21.617238	11.1481697491672	21617238
16_21630776	16	21.630776	11.1681697491672	21630776
16_21644313	16	21.644313	11.1881697491672	21644313
16_21657851	16	21.657851	11.2081697491672	21657851
16_21671388	16	21.671388	11.2281697491672	21671388
16_21710722	16	21.710722	11.2481697491672	21710722
16_21772043	16	21.772043	11.2681697491672	21772043
16_21833365	16	21.833365	11.2881697491672	21833365
16_21877603	16	21.877603	11.3081697491672	21877603
16_21882098	16	21.882098	11.3281697491672	21882098
16_21886594	16	21.886594	11.3481697491672	21886594
16_21893836	16	21.893836	11.3681697491672	21893836
16_21915740	16	21.91574	11.3881697491672	21915740
16_21918395	16	21.918395	11.4081697491672	21918395
16_21921050	16	21.92105	11.4281697491672	21921050
16_21923705	16	21.923705	11.4481697491672	21923705
16_21926359	16	21.926359	11.4681697491672	21926359
16_21929014	16	21.929014	11.4881697491672	21929014
16_21931669	16	21.931669	11.5081697491672	21931669
16_21934324	16	21.934324	11.5281697491672	21934324
16_21936979	16	21.936979	11.5481697491672	21936979
16_21939634	16	21.939634	11.5681697491672	21939634
16_21942288	16	21.942288	11.5881697491672	21942288
16_21944943	16	21.944943	11.6081697491672	21944943
16_21947784	16	21.947784	11.6281697491672	21947784
16_21951216	16	21.951216	11.6481697491672	21951216
16_21954648	16	21.954648	11.6681697491672	21954648
16_21958080	16	21.95808	11.6881697491672	21958080
16_21966626	16	21.966626	11.7081697491672	21966626
16_22003963	16	22.003963	11.7281697491672	22003963
16_22041300	16	22.0413	11.7481697491672	22041300
16_22078637	16	22.078637	11.7681697491672	22078637
16_22115974	16	22.115974	11.7881697491672	22115974
16_22153311	16	22.153311	11.8081697491672	22153311
16_22195342	16	22.195342	11.8281697491672	22195342
16_22257445	16	22.257445	11.8481697491672	22257445
16_22305078	16	22.305078	11.8681697491672	22305078
16_22315377	16	22.315377	11.8881697491672	22315377
16_22325676	16	22.325676	11.9081697491672	22325676
16_22335975	16	22.335975	11.9281697491672	22335975
16_22385627	16	22.385627	11.9481697491672	22385627
16_22450165	16	22.450165	11.9681697491672	22450165
16_22514704	16	22.514704	11.9881697491672	22514704
16_22579959	16	22.579959	12.0081697491672	22579959
16_22647886	16	22.647886	12.0281697491672	22647886
16_22715814	16	22.715814	12.0481697491672	22715814
16_22762735	16	22.762735	12.0681697491672	22762735
16_22775882	16	22.775882	12.0881697491672	22775882
16_22787484	16	22.787484	12.1081697491672	22787484
16_22790450	16	22.79045	12.1281697491672	22790450
16_22793417	16	22.793417	12.1481697491672	22793417
16_22796384	16	22.796384	12.1681697491672	22796384
16_22799351	16	22.799351	12.1881697491672	22799351
16_22802318	16	22.802318	12.2081697491672	22802318
16_22805285	16	22.805285	12.2281697491672	22805285
16_22808252	16	22.808252	12.2481697491672	22808252
16_22832567	16	22.832567	12.2681697491672	22832567
16_22888377	16	22.888377	12.2881697491672	22888377
16_22944187	16	22.944187	12.3081697491672	22944187
16_22999997	16	22.999997	12.3281697491672	22999997
16_23055807	16	23.055807	12.3481697491672	23055807
16_23111617	16	23.111617	12.3681697491672	23111617
16_23167427	16	23.167427	12.3881697491672	23167427
16_23175213	16	23.175213	12.4081697491672	23175213
16_23175289	16	23.175289	12.4281697491672	23175289
16_23175364	16	23.175364	12.4481697491672	23175364
16_23175440	16	23.17544	12.4681697491672	23175440
16_23175515	16	23.175515	12.4881697491672	23175515
16_23175591	16	23.175591	12.5081697491672	23175591
16_23207983	16	23.207983	12.5281697491672	23207983
16_23216475	16	23.216475	12.5481697491672	23216475
16_23224966	16	23.224966	12.5681697491672	23224966
16_23233457	16	23.233457	12.5881697491672	23233457
16_23276725	16	23.276725	12.6081697491672	23276725
16_23337072	16	23.337072	12.6281697491672	23337072
16_23398862	16	23.398862	12.6481697491672	23398862
16_23460652	16	23.460652	12.6681697491672	23460652
16_23489525	16	23.489525	12.6881697491672	23489525
16_23493017	16	23.493017	12.7081697491672	23493017
16_23496509	16	23.496509	12.7281697491672	23496509
16_23519082	16	23.519082	12.7481697491672	23519082
16_23578004	16	23.578004	12.7681697491672	23578004
16_23636925	16	23.636925	12.7881697491672	23636925
16_23655745	16	23.655745	12.8081697491672	23655745
16_23663421	16	23.663421	12.8281697491672	23663421
16_23666545	16	23.666545	12.8481697491672	23666545
16_23669194	16	23.669194	12.8681697491672	23669194
16_23671842	16	23.671842	12.8881697491672	23671842
16_23674491	16	23.674491	12.9081697491672	23674491
16_23694216	16	23.694216	12.9281697491672	23694216
16_23721018	16	23.721018	12.9481697491672	23721018
16_23726847	16	23.726847	12.9681697491672	23726847
16_23732676	16	23.732676	12.9881697491672	23732676
16_23738505	16	23.738505	13.0081697491672	23738505
16_23744334	16	23.744334	13.0281697491672	23744334
16_23750164	16	23.750164	13.0481697491672	23750164
16_23755993	16	23.755993	13.0681697491672	23755993
16_23791565	16	23.791565	13.0881697491672	23791565
16_23796921	16	23.796921	13.1081697491672	23796921
16_23802276	16	23.802276	13.1281697491672	23802276
16_23805276	16	23.805276	13.1481697491672	23805276
16_23805641	16	23.805641	13.1681697491672	23805641
16_23806006	16	23.806006	13.1881697491672	23806006
16_23806370	16	23.80637	13.2081697491672	23806370
16_23806735	16	23.806735	13.2281697491672	23806735
16_23807100	16	23.8071	13.2481697491672	23807100
16_23808232	16	23.808232	13.2681697491672	23808232
16_23858848	16	23.858848	13.2881697491672	23858848
16_23871743	16	23.871743	13.3081697491672	23871743
16_23884637	16	23.884637	13.3281697491672	23884637
16_23897531	16	23.897531	13.3481697491672	23897531
16_23940651	16	23.940651	13.3681697491672	23940651
16_24010784	16	24.010784	13.3881697491672	24010784
16_24083306	16	24.083306	13.4081697491672	24083306
16_24103196	16	24.103196	13.4281697491672	24103196
16_24103535	16	24.103535	13.4481697491672	24103535
16_24103875	16	24.103875	13.4681697491672	24103875
16_24154822	16	24.154822	13.4881697491672	24154822
16_24227344	16	24.227344	13.5081697491672	24227344
16_24270447	16	24.270447	13.5281697491672	24270447
16_24297640	16	24.29764	13.5481697491672	24297640
16_24324833	16	24.324833	13.5681697491672	24324833
16_24343819	16	24.343819	13.5881697491672	24343819
16_24349259	16	24.349259	13.6081697491672	24349259
16_24354699	16	24.354699	13.6281697491672	24354699
16_24360139	16	24.360139	13.6481697491672	24360139
16_24378842	16	24.378842	13.6681697491672	24378842
16_24443833	16	24.443833	13.6881697491672	24443833
16_24487835	16	24.487835	13.7081697491672	24487835
16_24494069	16	24.494069	13.7281697491672	24494069
16_24500302	16	24.500302	13.7481697491672	24500302
16_24506305	16	24.506305	13.7681697491672	24506305
16_24510268	16	24.510268	13.7881697491672	24510268
16_24514231	16	24.514231	13.8081697491672	24514231
16_24519095	16	24.519095	13.8281697491672	24519095
16_24596504	16	24.596504	13.8481697491672	24596504
16_24673912	16	24.673912	13.8681697491672	24673912
16_24708635	16	24.708635	13.8881697491672	24708635
16_24720218	16	24.720218	13.9081697491672	24720218
16_24731801	16	24.731801	13.9281697491672	24731801
16_24743384	16	24.743384	13.9481697491672	24743384
16_24771234	16	24.771234	13.9681697491672	24771234
16_24812438	16	24.812438	13.9881697491672	24812438
16_24853643	16	24.853643	14.0081697491672	24853643
16_24894847	16	24.894847	14.0281697491672	24894847
16_24936052	16	24.936052	14.0481697491672	24936052
16_24963159	16	24.963159	14.0681697491672	24963159
16_24963710	16	24.96371	14.0881697491672	24963710
16_24964261	16	24.964261	14.1081697491672	24964261
16_24980326	16	24.980326	14.1281697491672	24980326
16_25057734	16	25.057734	14.1481697491672	25057734
16_25134386	16	25.134386	14.1681697491672	25134386
16_25203015	16	25.203015	14.1881697491672	25203015
16_25271645	16	25.271645	14.2081697491672	25271645
16_25349752	16	25.349752	14.2281697491672	25349752
16_25446419	16	25.446419	14.2481697491672	25446419
16_25475318	16	25.475318	14.2681697491672	25475318
16_25478773	16	25.478773	14.2881697491672	25478773
16_25482107	16	25.482107	14.3081697491672	25482107
16_25501801	16	25.501801	14.3281697491672	25501801
16_25536383	16	25.536383	14.3481697491672	25536383
16_25570965	16	25.570965	14.3681697491672	25570965
16_25605546	16	25.605546	14.3881697491672	25605546
16_25738911	16	25.738911	14.4081697491672	25738911
16_25867229	16	25.867229	14.4281697491672	25867229
16_25873452	16	25.873452	14.4481697491672	25873452
16_25879674	16	25.879674	14.4681697491672	25879674
16_25897831	16	25.897831	14.4881697491672	25897831
16_26059098	16	26.059098	14.5081697491672	26059098
16_26087386	16	26.087386	14.5281697491672	26087386
16_26094690	16	26.09469	14.5481697491672	26094690
16_26101994	16	26.101994	14.5681697491672	26101994
16_26196681	16	26.196681	14.5881697491672	26196681
16_26286747	16	26.286747	14.6081697491672	26286747
16_26358267	16	26.358267	14.6281697491672	26358267
16_26421438	16	26.421438	14.6481697491672	26421438
16_26484609	16	26.484609	14.6681697491672	26484609
16_26547780	16	26.54778	14.6881697491672	26547780
16_26610951	16	26.610951	14.7081697491672	26610951
16_26674122	16	26.674122	14.7281697491672	26674122
16_26737431	16	26.737431	14.7481697491672	26737431
16_26765009	16	26.765009	14.7681697491672	26765009
16_26785216	16	26.785216	14.7881697491672	26785216
16_26786270	16	26.78627	14.8081697491672	26786270
16_26787323	16	26.787323	14.8281697491672	26787323
16_26788377	16	26.788377	14.8481697491672	26788377
16_26809988	16	26.809988	14.8681697491672	26809988
16_26834276	16	26.834276	14.8881697491672	26834276
16_26926419	16	26.926419	14.9081697491672	26926419
16_26958481	16	26.958481	14.9281697491672	26958481
16_26960842	16	26.960842	14.9481697491672	26960842
16_26963204	16	26.963204	14.9681697491672	26963204
16_26965566	16	26.965566	14.9881697491672	26965566
16_26967927	16	26.967927	15.0081697491672	26967927
16_26970289	16	26.970289	15.0281697491672	26970289
16_26973200	16	26.9732	15.0481697491672	26973200
16_26977291	16	26.977291	15.0681697491672	26977291
16_26981383	16	26.981383	15.0881697491672	26981383
16_27189865	16	27.189865	15.1081697491672	27189865
16_27200790	16	27.20079	15.1281697491672	27200790
16_27209385	16	27.209385	15.1481697491672	27209385
16_27217981	16	27.217981	15.1681697491672	27217981
16_27242448	16	27.242448	15.1881697491672	27242448
16_27282533	16	27.282533	15.2081697491672	27282533
16_27322619	16	27.322619	15.2281697491672	27322619
16_27350315	16	27.350315	15.2481697491672	27350315
16_27359354	16	27.359354	15.2681697491672	27359354
16_27368393	16	27.368393	15.2881697491672	27368393
16_27377432	16	27.377432	15.3081697491672	27377432
16_27402233	16	27.402233	15.3281697491672	27402233
16_27442319	16	27.442319	15.3481697491672	27442319
16_27482404	16	27.482404	15.3681697491672	27482404
16_27504673	16	27.504673	15.3881697491672	27504673
16_27519319	16	27.519319	15.4081697491672	27519319
16_27528238	16	27.528238	15.4281697491672	27528238
16_27533790	16	27.53379	15.4481697491672	27533790
16_27539342	16	27.539342	15.4681697491672	27539342
16_27544894	16	27.544894	15.4881697491672	27544894
16_27550446	16	27.550446	15.5081697491672	27550446
16_27940300	16	27.9403	15.5281697491672	27940300
16_27945314	16	27.945314	15.5481697491672	27945314
16_27950328	16	27.950328	15.5681697491672	27950328
16_27955342	16	27.955342	15.5881697491672	27955342
16_27960357	16	27.960357	15.6081697491672	27960357
16_27965371	16	27.965371	15.6281697491672	27965371
16_27970385	16	27.970385	15.6481697491672	27970385
16_27975399	16	27.975399	15.6681697491672	27975399
16_27980414	16	27.980414	15.6881697491672	27980414
16_28232709	16	28.232709	15.7081697491672	28232709
16_28246043	16	28.246043	15.7281697491672	28246043
16_28259376	16	28.259376	15.7481697491672	28259376
16_28378813	16	28.378813	15.7681697491672	28378813
16_28408483	16	28.408483	15.7881697491672	28408483
16_28415645	16	28.415645	15.8081697491672	28415645
16_28422807	16	28.422807	15.8281697491672	28422807
16_28429970	16	28.42997	15.8481697491672	28429970
16_28437132	16	28.437132	15.8681697491672	28437132
16_28444294	16	28.444294	15.8881697491672	28444294
16_28451457	16	28.451457	15.9081697491672	28451457
16_28509894	16	28.509894	15.9281697491672	28509894
16_28538110	16	28.53811	15.9481697491672	28538110
16_28538371	16	28.538371	15.9681697491672	28538371
16_28538632	16	28.538632	15.9881697491672	28538632
16_28538894	16	28.538894	16.0081697491672	28538894
16_28539155	16	28.539155	16.0281697491672	28539155
16_28539416	16	28.539416	16.0481697491672	28539416
16_28539677	16	28.539677	16.0681697491672	28539677
16_28539938	16	28.539938	16.0881697491672	28539938
16_28540200	16	28.5402	16.1081697491672	28540200
16_28808309	16	28.808309	16.1281697491672	28808309
16_28815506	16	28.815506	16.1481697491672	28815506
16_28822704	16	28.822704	16.1681697491672	28822704
16_28858639	16	28.858639	16.1881697491672	28858639
16_28860230	16	28.86023	16.2081697491672	28860230
16_28861821	16	28.861821	16.2281697491672	28861821
16_28863412	16	28.863412	16.2481697491672	28863412
16_28866113	16	28.866113	16.2681697491672	28866113
16_28869379	16	28.869379	16.2881697491672	28869379
16_28872645	16	28.872645	16.3081697491672	28872645
16_28875910	16	28.87591	16.3281697491672	28875910
16_28879176	16	28.879176	16.3481697491672	28879176
16_28882442	16	28.882442	16.3681697491672	28882442
16_28885707	16	28.885707	16.3881697491672	28885707
16_28888973	16	28.888973	16.4081697491672	28888973
16_29084474	16	29.084474	16.4281697491672	29084474
16_29115331	16	29.115331	16.4481697491672	29115331
16_29146188	16	29.146188	16.4681697491672	29146188
16_29176162	16	29.176162	16.4881697491672	29176162
16_29176747	16	29.176747	16.5081697491672	29176747
16_29177333	16	29.177333	16.5281697491672	29177333
16_29483817	16	29.483817	16.5481697491672	29483817
16_29488125	16	29.488125	16.5681697491672	29488125
16_29492298	16	29.492298	16.5881697491672	29492298
16_29493856	16	29.493856	16.6081697491672	29493856
16_29495415	16	29.495415	16.6281697491672	29495415
16_29496973	16	29.496973	16.6481697491672	29496973
16_29498531	16	29.498531	16.6681697491672	29498531
16_29499684	16	29.499684	16.6881697491672	29499684
16_29500238	16	29.500238	16.7081697491672	29500238
16_29500792	16	29.500792	16.7281697491672	29500792
16_29501346	16	29.501346	16.7481697491672	29501346
16_29501900	16	29.5019	16.7681697491672	29501900
16_29502454	16	29.502454	16.7881697491672	29502454
16_29503008	16	29.503008	16.8081697491672	29503008
16_29503563	16	29.503563	16.8281697491672	29503563
16_29504117	16	29.504117	16.8481697491672	29504117
16_29504671	16	29.504671	16.8681697491672	29504671
16_29505225	16	29.505225	16.8881697491672	29505225
16_29505779	16	29.505779	16.9081697491672	29505779
16_29506333	16	29.506333	16.9281697491672	29506333
16_29506887	16	29.506887	16.9481697491672	29506887
16_29507589	16	29.507589	16.9681697491672	29507589
16_29511071	16	29.511071	16.9881697491672	29511071
16_29519465	16	29.519465	17.0081697491672	29519465
16_29540748	16	29.540748	17.0281697491672	29540748
16_29652540	16	29.65254	17.0481697491672	29652540
16_29722279	16	29.722279	17.0681697491672	29722279
16_29726232	16	29.726232	17.0881697491672	29726232
16_29730186	16	29.730186	17.1081697491672	29730186
16_29734140	16	29.73414	17.1281697491672	29734140
16_29744699	16	29.744699	17.1481697491672	29744699
16_29762112	16	29.762112	17.1681697491672	29762112
16_29771894	16	29.771894	17.1881697491672	29771894
16_29776552	16	29.776552	17.2081697491672	29776552
16_29781210	16	29.78121	17.2281697491672	29781210
16_29785869	16	29.785869	17.2481697491672	29785869
16_29789117	16	29.789117	17.2681697491672	29789117
16_29790860	16	29.79086	17.2881697491672	29790860
16_29792603	16	29.792603	17.3081697491672	29792603
16_29796454	16	29.796454	17.3281697491672	29796454
16_29813867	16	29.813867	17.3481697491672	29813867
16_29831280	16	29.83128	17.3681697491672	29831280
16_29863944	16	29.863944	17.3881697491672	29863944
16_29873273	16	29.873273	17.4081697491672	29873273
16_29879883	16	29.879883	17.4281697491672	29879883
16_29886492	16	29.886492	17.4481697491672	29886492
16_29893102	16	29.893102	17.4681697491672	29893102
16_29899711	16	29.899711	17.4881697491672	29899711
16_30079869	16	30.079869	17.5081697491672	30079869
16_30083159	16	30.083159	17.5281697491672	30083159
16_30085614	16	30.085614	17.5481697491672	30085614
16_30086274	16	30.086274	17.5681697491672	30086274
16_30086934	16	30.086934	17.5881697491672	30086934
16_30087594	16	30.087594	17.6081697491672	30087594
16_30088254	16	30.088254	17.6281697491672	30088254
16_30088915	16	30.088915	17.6481697491672	30088915
16_30090079	16	30.090079	17.6681697491672	30090079
16_30162902	16	30.162902	17.6881697491672	30162902
16_30199012	16	30.199012	17.7081697491672	30199012
16_30235121	16	30.235121	17.7281697491672	30235121
16_30282290	16	30.28229	17.7481697491672	30282290
16_30284734	16	30.284734	17.7681697491672	30284734
16_30287179	16	30.287179	17.7881697491672	30287179
16_30289623	16	30.289623	17.8081697491672	30289623
16_30292067	16	30.292067	17.8281697491672	30292067
16_30294511	16	30.294511	17.8481697491672	30294511
16_30485024	16	30.485024	17.8681697491672	30485024
16_30724516	16	30.724516	17.8881697491672	30724516
16_30727879	16	30.727879	17.9081697491672	30727879
16_30731242	16	30.731242	17.9281697491672	30731242
16_30822786	16	30.822786	17.9481697491672	30822786
16_30879302	16	30.879302	17.9681697491672	30879302
16_30932393	16	30.932393	17.9881697491672	30932393
16_30985484	16	30.985484	18.0081697491672	30985484
16_31038574	16	31.038574	18.0281697491672	31038574
16_31091665	16	31.091665	18.0481697491672	31091665
16_31135258	16	31.135258	18.0681697491672	31135258
16_31147309	16	31.147309	18.0881697491672	31147309
16_31159359	16	31.159359	18.1081697491672	31159359
16_31171410	16	31.17141	18.1281697491672	31171410
16_31183461	16	31.183461	18.1481697491672	31183461
16_31197753	16	31.197753	18.1681697491672	31197753
16_31203074	16	31.203074	18.1881697491672	31203074
16_31208347	16	31.208347	18.2081697491672	31208347
16_31213454	16	31.213454	18.2281697491672	31213454
16_31247511	16	31.247511	18.2481697491672	31247511
16_31282188	16	31.282188	18.2681697491672	31282188
16_31316865	16	31.316865	18.2881697491672	31316865
16_31332450	16	31.33245	18.3081697491672	31332450
16_31334777	16	31.334777	18.3281697491672	31334777
16_31337103	16	31.337103	18.3481697491672	31337103
16_31351061	16	31.351061	18.3681697491672	31351061
16_31385738	16	31.385738	18.3881697491672	31385738
16_31421943	16	31.421943	18.4081697491672	31421943
16_31476666	16	31.476666	18.4281697491672	31476666
16_31531389	16	31.531389	18.4481697491672	31531389
16_31538397	16	31.538397	18.4681697491672	31538397
16_31542814	16	31.542814	18.4881697491672	31542814
16_31547230	16	31.54723	18.5081697491672	31547230
16_31551647	16	31.551647	18.5281697491672	31551647
16_31556064	16	31.556064	18.5481697491672	31556064
16_31565176	16	31.565176	18.5681697491672	31565176
16_31577642	16	31.577642	18.5881697491672	31577642
16_31591945	16	31.591945	18.6081697491672	31591945
16_31609711	16	31.609711	18.6281697491672	31609711
16_31616415	16	31.616415	18.6481697491672	31616415
16_31620516	16	31.620516	18.6681697491672	31620516
16_31624618	16	31.624618	18.6881697491672	31624618
16_31628719	16	31.628719	18.7081697491672	31628719
16_31849198	16	31.849198	18.7281697491672	31849198
16_31853648	16	31.853648	18.7481697491672	31853648
16_31858099	16	31.858099	18.7681697491672	31858099
16_32020937	16	32.020937	18.7881697491672	32020937
16_32062792	16	32.062792	18.8081697491672	32062792
16_32104647	16	32.104647	18.8281697491672	32104647
16_32302497	16	32.302497	18.8481697491672	32302497
16_32351563	16	32.351563	18.8681697491672	32351563
16_32400630	16	32.40063	18.8881697491672	32400630
16_32518179	16	32.518179	18.9081697491672	32518179
16_32528649	16	32.528649	18.9281697491672	32528649
16_32539119	16	32.539119	18.9481697491672	32539119
16_32852323	16	32.8523235	18.9581697491672	32852323
16_33165528	16	33.165528	18.9681697491672	33165528
16_33166594	16	33.166594	18.9881697491672	33166594
16_33167660	16	33.16766	19.0081697491672	33167660
16_33168906	16	33.168906	19.0281697491672	33168906
16_33170785	16	33.170785	19.0481697491672	33170785
16_33172665	16	33.172665	19.0681697491672	33172665
16_33174544	16	33.174544	19.0881697491672	33174544
16_33176423	16	33.176423	19.1081697491672	33176423
16_33178303	16	33.178303	19.1281697491672	33178303
16_33180182	16	33.180182	19.1481697491672	33180182
16_33237572	16	33.237572	19.1681697491672	33237572
16_33295404	16	33.295404	19.1881697491672	33295404
16_33350802	16	33.350802	19.2081697491672	33350802
16_33355197	16	33.355197	19.2281697491672	33355197
16_33359593	16	33.359593	19.2481697491672	33359593
16_33363988	16	33.363988	19.2681697491672	33363988
16_33410266	16	33.410266	19.2881697491672	33410266
16_33468097	16	33.468097	19.3081697491672	33468097
16_33525929	16	33.525929	19.3281697491672	33525929
16_33583560	16	33.58356	19.3481697491672	33583560
16_33633278	16	33.633278	19.3681697491672	33633278
16_33682996	16	33.682996	19.3881697491672	33682996
16_33732714	16	33.732714	19.4081697491672	33732714
16_33782432	16	33.782432	19.4281697491672	33782432
16_33822222	16	33.822222	19.4481697491672	33822222
16_33846252	16	33.846252	19.4681697491672	33846252
16_33871701	16	33.871701	19.4881697491672	33871701
16_33898236	16	33.898236	19.5081697491672	33898236
16_33912634	16	33.912634	19.5281697491672	33912634
16_33917284	16	33.917284	19.5481697491672	33917284
16_33921934	16	33.921934	19.5681697491672	33921934
16_33926584	16	33.926584	19.5881697491672	33926584
16_33931233	16	33.931233	19.6081697491672	33931233
16_33934488	16	33.934488	19.6281697491672	33934488
16_33937259	16	33.937259	19.6481697491672	33937259
16_33940031	16	33.940031	19.6681697491672	33940031
16_33942802	16	33.942802	19.6881697491672	33942802
16_33947059	16	33.947059	19.7081697491672	33947059
16_33952511	16	33.952511	19.7281697491672	33952511
16_34001679	16	34.001679	19.7481697491672	34001679
16_34002709	16	34.002709	19.7681697491672	34002709
16_34003738	16	34.003738	19.7881697491672	34003738
16_34004775	16	34.004775	19.8081697491672	34004775
16_34050150	16	34.05015	19.8281697491672	34050150
16_34069213	16	34.069213	19.8481697491672	34069213
16_34072031	16	34.072031	19.8681697491672	34072031
16_34073559	16	34.073559	19.8881697491672	34073559
16_34075086	16	34.075086	19.9081697491672	34075086
16_34079359	16	34.079359	19.9281697491672	34079359
16_34089647	16	34.089647	19.9481697491672	34089647
16_34099936	16	34.099936	19.9681697491672	34099936
16_34140043	16	34.140043	19.9881697491672	34140043
16_34185621	16	34.185621	20.0081697491672	34185621
16_34247628	16	34.247628	20.0281697491672	34247628
16_34308067	16	34.308067	20.0481697491672	34308067
16_34322239	16	34.322239	20.0681697491672	34322239
